"timestamp","cycle_id","cycle_second","total_cycle_time_s","cycle_phase","active_mode","Press_target_pressure_bar_g","Press_target_chamber","target_pressure_error_bar","load_pressure_bar_g","pump_rpm","pump_rated_rpm","pump_speed_percent","V_DIR_PA_opening_percent","V_DIR_PB_opening_percent","V_DIR_AT_opening_percent","V_DIR_BT_opening_percent","V_RELIEF_opening_percent","exit_code","solver_warning","contains_inf_or_nan","calculated_flow_rate_L_min","calculated_flow_rate_m3_h","C_SUCTION_velocity_m_s","C_PRESSURE_velocity_m_s","V_DIR_PA_velocity_m_s","V_DIR_PB_velocity_m_s","C_A_LINE_velocity_m_s","C_B_LINE_velocity_m_s","V_DIR_BT_velocity_m_s","V_DIR_AT_velocity_m_s","C_RETURN_velocity_m_s","V_RELIEF_velocity_m_s","C_RELIEF_velocity_m_s","max_active_velocity_m_s","pump_head_m","pump_delta_pressure_bar","hydraulic_power_kW","N_PUMP_IN_pressure_bar_g","N_PUMP_OUT_pressure_bar_g","N_VALVE_P_pressure_bar_g","N_VALVE_A_pressure_bar_g","N_VALVE_B_pressure_bar_g","N_VALVE_T_pressure_bar_g","N_CYL_CAP_pressure_bar_g","N_CYL_ROD_pressure_bar_g","C_SUCTION_pressure_loss_bar","C_PRESSURE_pressure_loss_bar","C_A_LINE_pressure_loss_bar","C_B_LINE_pressure_loss_bar","C_RETURN_pressure_loss_bar","V_DIR_PA_pressure_loss_bar","V_DIR_PB_pressure_loss_bar","V_DIR_AT_pressure_loss_bar","V_DIR_BT_pressure_loss_bar","V_RELIEF_pressure_loss_bar","V_DIR_PA_Kv_effective_m3_h","V_DIR_PB_Kv_effective_m3_h","V_DIR_AT_Kv_effective_m3_h","V_DIR_BT_Kv_effective_m3_h","V_RELIEF_Kv_effective_m3_h","C_SUCTION_direction","C_PRESSURE_direction","C_A_LINE_direction","C_B_LINE_direction","C_RETURN_direction","relief_open","input_note"
"2026-07-09 13:22:13","94","8","14","상승","upstroke","125.6","rod","0","125.6000","1416","1800","78.67","0","65","65","0","0","0","no","no","19.3716","1.1623","0.9322","6.4231","0.0000","6.4231","6.4231","6.4231","0.0000","6.4231","1.6058","0.0000","0.0000","6.4231","1659.5553","139.9622","4.5188","-0.0938","139.8685","139.0877","11.0176","128.0884","0.0183","13.5689","125.6000","0.0136","0.7807","2.6440","2.3956","0.0604","0.0000","10.9993","10.9993","0.0000","0.0000","0.0000","0.3250","0.3250","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:14","94","9","14","상승","upstroke","128.2","rod","0","128.2000","1456","1800","80.89","0","69","69","0","0","0","no","no","22.2683","1.3361","1.0715","7.3836","0.0000","7.3836","7.3836","7.3836","0.0000","7.3836","1.8459","0.0000","0.0000","7.3836","1718.9575","144.9720","5.3805","-0.0961","144.8759","143.9510","12.9261","131.0526","0.0277","15.8787","128.2000","0.0160","0.9249","3.0454","2.7598","0.0699","0.0000","12.8985","12.8985","0.0000","0.0000","0.0000","0.3450","0.3450","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:15","94","10","14","상승","upstroke","130.8","rod","0","130.8000","1496","1800","83.11","0","73","73","0","0","0","no","no","25.0969","1.5058","1.2076","8.3214","0.0000","8.3214","8.3214","8.3214","0.0000","8.3214","2.0804","0.0000","0.0000","8.3214","1776.4156","149.8179","6.2666","-0.0985","149.7194","148.6468","14.6740","134.0098","0.0370","18.0201","130.8000","0.0184","1.0726","3.4388","3.1170","0.0792","0.0000","14.6371","14.6371","0.0000","0.0000","0.0000","0.3650","0.3650","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:16","94","11","14","상승","upstroke","133.4","rod","0","133.4000","1536","1800","85.33","0","77","77","0","0","0","no","no","27.8711","1.6723","1.3411","9.2413","0.0000","9.2413","9.2413","9.2413","0.0000","9.2413","2.3103","0.0000","0.0000","9.2413","1832.0688","154.5115","7.1773","-0.1009","154.4106","153.1866","16.2713","136.9615","0.0462","20.0047","133.4000","0.0208","1.2240","3.8262","3.4688","0.0884","0.0000","16.2251","16.2251","0.0000","0.0000","0.0000","0.3850","0.3850","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:17","94","12","14","상승","upstroke","136","rod","0","136.0000","1576","1800","87.56","0","81","81","0","0","0","no","no","30.5994","1.8360","1.4724","10.1459","0.0000","10.1459","10.1459","10.1459","0.0000","10.1459","2.5365","0.0000","0.0000","10.1459","1886.0567","159.0647","8.1121","-0.1034","158.9613","157.5820","17.7286","139.9088","0.0553","21.8442","136.0000","0.0233","1.3793","4.2084","3.8160","0.0975","0.0000","17.6732","17.6732","0.0000","0.0000","0.0000","0.4050","0.4050","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:18","94","13","14","상승","upstroke","138.6","rod","0","138.6000","1616","1800","89.78","0","85","85","0","0","0","no","no","33.2874","1.9972","1.6018","11.0372","0.0000","11.0372","11.0372","11.0372","0.0000","11.0372","2.7593","0.0000","0.0000","11.0372","1938.5171","163.4891","9.0702","-0.1059","163.3832","161.8447","19.0569","142.8523","0.0644","23.5504","138.6000","0.0257","1.5385","4.5863","4.1595","0.1066","0.0000","18.9925","18.9925","0.0000","0.0000","0.0000","0.4250","0.4250","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:19","95","0","16","하강","downstroke","170","cap","0","170.0000","1615","1800","89.72","65","0","0","65","0","0","no","no","19.7219","1.1833","0.9490","6.5392","6.5392","0.0000","6.5392","6.5392","6.5392","0.0000","1.6348","0.0000","0.0000","6.5392","2194.4998","185.0779","6.0835","-0.0940","184.9839","184.1861","172.7854","11.4201","0.0194","170.0000","13.7670","0.0139","0.7978","2.6926","2.4397","0.0616","11.4007","0.0000","0.0000","11.4007","0.0000","0.3250","0.0000","0.0000","0.3250","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:20","95","1","16","하강","downstroke","174","cap","0","174.0000","1644","1800","91.33","67.9","0","0","67.9","0","0","no","no","21.3323","1.2799","1.0265","7.0732","7.0732","0.0000","7.0732","7.0732","7.0732","0.0000","1.7683","0.0000","0.0000","7.0732","2255.2908","190.2049","6.7625","-0.0954","190.1095","189.2320","177.0084","12.2482","0.0246","174.0000","14.7975","0.0152","0.8776","2.9156","2.6420","0.0668","12.2236","0.0000","0.0000","12.2236","0.0000","0.3395","0.0000","0.0000","0.3395","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:21","95","2","16","하강","downstroke","178","cap","0","178.0000","1672","1800","92.89","70.7","0","0","70.7","0","0","no","no","22.8395","1.3704","1.0990","7.5730","7.5730","0.0000","7.5730","7.5730","7.5730","0.0000","1.8932","0.0000","0.0000","7.573","2314.4281","195.1924","7.4302","-0.0966","195.0958","194.1416","181.2176","12.9536","0.0296","178.0000","15.6927","0.0165","0.9542","3.1248","2.8319","0.0717","12.9240","0.0000","0.0000","12.9240","0.0000","0.3535","0.0000","0.0000","0.3535","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:22","95","3","16","하강","downstroke","182","cap","0","182.0000","1701","1800","94.5","73.6","0","0","73.6","0","0","no","no","24.4570","1.4674","1.1769","8.1093","8.1093","0.0000","8.1093","8.1093","8.1093","0.0000","2.0273","0.0000","0.0000","8.1093","2374.4400","200.2536","8.1627","-0.0980","200.1556","199.1171","185.4425","13.7094","0.0349","182.0000","16.6527","0.0178","1.0386","3.3497","3.0361","0.0770","13.6745","0.0000","0.0000","13.6745","0.0000","0.3680","0.0000","0.0000","0.3680","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:23","95","4","16","하강","downstroke","186","cap","0","186.0000","1729","1800","96.06","76.4","0","0","76.4","0","0","no","no","25.9719","1.5583","1.2498","8.6116","8.6116","0.0000","8.6116","8.6116","8.6116","0.0000","2.1529","0.0000","0.0000","8.6116","2432.8991","205.1839","8.8817","-0.0993","205.0846","203.9650","189.6536","14.3513","0.0399","186.0000","17.4863","0.0191","1.1196","3.5608","3.2277","0.0820","14.3114","0.0000","0.0000","14.3114","0.0000","0.3820","0.0000","0.0000","0.3820","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:24","95","5","16","하강","downstroke","190","cap","0","190.0000","1758","1800","97.67","79.3","0","0","79.3","0","0","no","no","27.5924","1.6555","1.3277","9.1489","9.1489","0.0000","9.1489","9.1489","9.1489","0.0000","2.2872","0.0000","0.0000","9.1489","2492.1633","210.1820","9.6657","-0.1007","210.0814","208.8729","193.8798","15.0384","0.0453","190.0000","18.3788","0.0206","1.2085","3.7870","3.4332","0.0874","14.9932","0.0000","0.0000","14.9932","0.0000","0.3965","0.0000","0.0000","0.3965","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:25","95","6","16","하강","downstroke","194","cap","0","194.0000","1786","1800","99.22","82.1","0","0","82.1","0","0","no","no","29.1111","1.7467","1.4008","9.6524","9.6524","0.0000","9.6524","9.6524","9.6524","0.0000","2.4131","0.0000","0.0000","9.6524","2549.9803","215.0582","10.4343","-0.1020","214.9561","213.6624","198.0923","15.6204","0.0503","194.0000","19.1539","0.0219","1.2938","3.9995","3.6262","0.0925","15.5701","0.0000","0.0000","15.5701","0.0000","0.4105","0.0000","0.0000","0.4105","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:26","95","7","16","하강","downstroke","198","cap","0","198.0000","1815","1800","100.83","85","0","0","85","0","0","no","no","30.7313","1.8439","1.4788","10.1896","10.1896","0.0000","10.1896","10.1896","10.1896","0.0000","2.5474","0.0000","0.0000","10.1896","2608.5471","219.9975","11.268","-0.1035","219.8940","218.5071","202.3195","16.2434","0.0558","198.0000","19.9833","0.0234","1.3869","4.2267","3.8327","0.0979","16.1876","0.0000","0.0000","16.1876","0.0000","0.4250","0.0000","0.0000","0.4250","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:27","95","8","16","가압유지","downstroke","225.6","cap","131.7572","93.8428","1116","1800","62","20","0","0","20","0","0","no","no","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","1114.7600","94.0157","0","-0.0801","93.9356","93.9356","93.9356","-0.0422","-0.0422","93.8428","-0.1349","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1000","0.0000","0.0000","0.1000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_pressure_hold_input"
"2026-07-09 13:22:28","95","9","16","상승","upstroke","125.9","rod","0","125.9000","1400","1800","77.78","0","65","65","0","0","0","no","no","17.8258","1.0695","0.8578","5.9105","0.0000","5.9105","5.9105","5.9105","0.0000","5.9105","1.4776","0.0000","0.0000","5.9105","1639.9281","138.3069","4.1091","-0.0925","138.2144","137.5078","9.3272","128.1940","0.0133","11.6641","125.9000","0.0124","0.7065","2.4297","2.2012","0.0554","0.0000","9.3139","9.3139","0.0000","0.0000","0.0000","0.3250","0.3250","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:29","95","10","16","상승","upstroke","128.067","rod","0","128.0670","1433","1800","79.61","0","68.3","68.3","0","0","0","no","no","20.2874","1.2172","0.9762","6.7267","0.0000","6.7267","6.7267","6.7267","0.0000","6.7267","1.6817","0.0000","0.0000","6.7267","1689.8317","142.5157","4.8188","-0.0945","142.4212","141.5958","10.9475","130.6696","0.0212","13.6246","128.0670","0.0144","0.8253","2.7699","2.5098","0.0634","0.0000","10.9262","10.9262","0.0000","0.0000","0.0000","0.3415","0.3415","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:30","95","11","16","상승","upstroke","130.233","rod","0","130.2330","1467","1800","81.5","0","71.7","71.7","0","0","0","no","no","22.7808","1.3668","1.0962","7.5535","0.0000","7.5535","7.5535","7.5535","0.0000","7.5535","1.8884","0.0000","0.0000","7.5535","1739.4255","146.6983","5.5698","-0.0965","146.6017","145.6508","12.5308","133.1494","0.0293","15.5536","130.2330","0.0164","0.9509","3.1156","2.8236","0.0715","0.0000","12.5014","12.5014","0.0000","0.0000","0.0000","0.3585","0.3585","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:31","95","12","16","상승","upstroke","132.4","rod","0","132.4000","1500","1800","83.33","0","75","75","0","0","0","no","no","25.1239","1.5074","1.2089","8.3304","0.0000","8.3304","8.3304","8.3304","0.0000","8.3304","2.0826","0.0000","0.0000","8.3304","1786.6524","150.6812","6.3095","-0.0985","150.5827","149.5090","13.9338","135.6122","0.0370","17.2825","132.4000","0.0184","1.0738","3.4415","3.1194","0.0792","0.0000","13.8968","13.8968","0.0000","0.0000","0.0000","0.3750","0.3750","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:32","95","13","16","상승","upstroke","134.567","rod","0","134.5670","1533","1800","85.17","0","78.3","78.3","0","0","0","no","no","27.4259","1.6456","1.3197","9.0937","0.0000","9.0937","9.0937","9.0937","0.0000","9.0937","2.2734","0.0000","0.0000","9.0937","1832.6893","154.5639","7.0651","-0.1005","154.4633","153.2644","15.2383","138.0708","0.0447","18.9081","134.5670","0.0204","1.1990","3.7626","3.4110","0.0868","0.0000","15.1936","15.1936","0.0000","0.0000","0.0000","0.3915","0.3915","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:33","95","14","16","상승","upstroke","136.733","rod","0","136.7330","1567","1800","87.06","0","81.7","81.7","0","0","0","no","no","29.7824","1.7869","1.4331","9.8750","0.0000","9.8750","9.8750","9.8750","0.0000","9.8750","2.4688","0.0000","0.0000","9.875","1878.4983","158.4273","7.8639","-0.1026","158.3246","156.9928","16.5090","140.5364","0.0525","20.5086","136.7330","0.0225","1.3318","4.0924","3.7107","0.0947","0.0000","16.4564","16.4564","0.0000","0.0000","0.0000","0.4085","0.4085","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:34","95","15","16","상승","upstroke","138.9","rod","0","138.9000","1600","1800","88.89","0","85","85","0","0","0","no","no","32.0163","1.9210","1.5406","10.6157","0.0000","10.6157","10.6157","10.6157","0.0000","10.6157","2.6539","0.0000","0.0000","10.6157","1922.3423","162.1249","8.6511","-0.1047","162.0203","160.5582","17.6298","142.9884","0.0601","21.9431","138.9000","0.0246","1.4621","4.4060","3.9957","0.1022","0.0000","17.5697","17.5697","0.0000","0.0000","0.0000","0.4250","0.4250","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:35","96","0","13","하강","downstroke","170.3","cap","0","170.3000","1600","1800","88.89","65","0","0","65","0","0","no","no","18.1104","1.0866","0.8715","6.0049","6.0049","0.0000","6.0049","6.0049","6.0049","0.0000","1.5012","0.0000","0.0000","6.0049","2173.2828","183.2886","5.5324","-0.0928","183.1958","182.4757","172.8620","9.6279","0.0142","170.3000","11.7722","0.0126","0.7201","2.4693","2.2370","0.0564","9.6137","0.0000","0.0000","9.6137","0.0000","0.3250","0.0000","0.0000","0.3250","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:36","96","1","13","하강","downstroke","175.9","cap","0","175.9000","1640","1800","91.11","69","0","0","69","0","0","no","no","20.3460","1.2208","0.9790","6.7462","6.7462","0.0000","6.7462","6.7462","6.7462","0.0000","1.6865","0.0000","0.0000","6.7462","2258.3329","190.4615","6.4585","-0.0945","190.3669","189.5386","178.7710","10.7890","0.0214","175.9000","13.2136","0.0144","0.8283","2.7782","2.5174","0.0636","10.7676","0.0000","0.0000","10.7676","0.0000","0.3450","0.0000","0.0000","0.3450","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:37","96","2","13","하강","downstroke","181.5","cap","0","181.5000","1680","1800","93.33","73","0","0","73","0","0","no","no","22.5832","1.3550","1.0867","7.4880","7.4880","0.0000","7.4880","7.4880","7.4880","0.0000","1.8720","0.0000","0.0000","7.488","2342.6226","197.5702","7.4363","-0.0964","197.4738","196.5330","184.6812","11.8805","0.0287","181.5000","14.5866","0.0163","0.9408","3.0884","2.7989","0.0709","11.8518","0.0000","0.0000","11.8518","0.0000","0.3650","0.0000","0.0000","0.3650","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:38","96","3","13","하강","downstroke","187.1","cap","0","187.1000","1720","1800","95.56","77","0","0","77","0","0","no","no","24.8207","1.4892","1.1944","8.2299","8.2299","0.0000","8.2299","8.2299","8.2299","0.0000","2.0575","0.0000","0.0000","8.2299","2426.1673","204.6161","8.4645","-0.0983","204.5179","203.4602","190.5923","12.9039","0.0361","187.1000","15.8925","0.0181","1.0577","3.3996","3.0814","0.0782","12.8678","0.0000","0.0000","12.8678","0.0000","0.3850","0.0000","0.0000","0.3850","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:39","96","4","13","하강","downstroke","192.7","cap","0","192.7000","1760","1800","97.78","81","0","0","81","0","0","no","no","27.0571","1.6234","1.3020","8.9714","8.9714","0.0000","8.9714","8.9714","8.9714","0.0000","2.2428","0.0000","0.0000","8.9714","2508.9920","211.6013","9.5422","-0.1002","211.5011","210.3225","196.5042","13.8617","0.0435","192.7000","17.1335","0.0201","1.1787","3.7114","3.3646","0.0856","13.8183","0.0000","0.0000","13.8183","0.0000","0.4050","0.0000","0.0000","0.4050","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:40","96","5","13","하강","downstroke","198.3","cap","0","198.3000","1800","1800","100","85","0","0","85","0","0","no","no","29.2911","1.7575","1.4095","9.7121","9.7121","0.0000","9.7121","9.7121","9.7121","0.0000","2.4280","0.0000","0.0000","9.7121","2591.1303","218.5287","10.6682","-0.1022","218.4265","217.1227","202.4166","14.7570","0.0509","198.3000","18.3125","0.0221","1.3038","4.0239","3.6484","0.0931","14.7060","0.0000","0.0000","14.7060","0.0000","0.4250","0.0000","0.0000","0.4250","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_downstroke_input"
"2026-07-09 13:22:41","96","6","13","가압유지","downstroke","215","cap","106.4716","108.5284","1200","1800","66.67","28","0","0","28","0","0","no","no","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","1288.8889","108.7013","0","-0.0801","108.6211","108.6211","108.6211","-0.0422","-0.0422","108.5284","-0.1349","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1400","0.0000","0.0000","0.1400","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_pressure_hold_input"
"2026-07-09 13:22:42","96","7","13","가압유지","downstroke","225","cap","133.8336","91.1664","1100","1800","61.11","20","0","0","20","0","0","no","no","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0","1083.0247","91.3393","0","-0.0801","91.2591","91.2591","91.2591","-0.0422","-0.0422","91.1664","-0.1349","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1000","0.0000","0.0000","0.1000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","forward(N_VALVE_A->N_CYL_CAP)","reverse(N_CYL_ROD->N_VALVE_B)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_pressure_hold_input"
"2026-07-09 13:22:43","96","8","13","상승","upstroke","125","rod","0","125.0000","1404","1800","78","0","65","65","0","0","0","no","no","18.5707","1.1142","0.8936","6.1575","0.0000","6.1575","6.1575","6.1575","0.0000","6.1575","1.5394","0.0000","0.0000","6.1575","1640.2062","138.3304","4.2815","-0.0931","138.2373","137.4954","10.1243","127.3868","0.0157","12.5636","125.0000","0.0130","0.7418","2.5321","2.2940","0.0578","0.0000","10.1086","10.1086","0.0000","0.0000","0.0000","0.3250","0.3250","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
"2026-07-09 13:22:44","96","9","13","상승","upstroke","128.25","rod","0","128.2500","1454","1800","80.78","0","70","70","0","0","0","no","no","22.2224","1.3333","1.0693","7.3684","0.0000","7.3684","7.3684","7.3684","0.0000","7.3684","1.8421","0.0000","0.0000","7.3684","1714.4831","144.5947","5.3554","-0.0961","144.4986","143.5764","12.5085","131.0954","0.0275","15.4532","128.2500","0.0160","0.9222","3.0375","2.7527","0.0697","0.0000","12.4810","12.4810","0.0000","0.0000","0.0000","0.3500","0.3500","0.0000","0.0000","forward(N_TANK_SUCTION->N_PUMP_IN)","forward(N_PUMP_OUT->N_VALVE_P)","reverse(N_CYL_CAP->N_VALVE_A)","forward(N_VALVE_B->N_CYL_ROD)","forward(N_VALVE_T->N_TANK_RETURN)","no","final_normal_upstroke_input"
